YB,DIAM,MASS,L_BOL,LM,TEMP,LRATIO,T_BOL,SURF_DENS
3767,0.43904,2911.994266,226970.5517,77.94333746,32.1,257.2,58.1,4.03
3768,0.180277778,21.69783951,619.4247685,28.54776248,22.1,165.5,47,0.17
3769,0.409782609,1520.741678,115033.6653,75.6431332,25.5,355.6,89.52,2.42
3770,0.82526245,1369.07109,85480.73389,62.43703086,27.3,247.7,66.82,0.53
3771,0.39144623,64.86317922,222.2839288,3.426966292,16.9,35.1,35.96,0.11
3773,1.119066667,606.4907271,1157.300224,1.908191126,13.8,31.6,40.05,0.13
3774,0.271604938,44.74927602,327.0477061,7.308446866,16.2,82.7,56.54,0.16
3775,0.0245,0.098,0.94325,9.625,18,3.4,48.73,0.04
3776,0.25,645,3425.4,5.310697674,17.7,51.9,49.86,2.71
3777,1.02,242.3,36.4,0.150226991,9.8,2.6,38.9,0.06
3778,0.989333333,749.1899698,459.1809492,0.612903226,12,15.1,42.1,0.19
3779,0.482663102,1473.463677,20952.95233,14.22020282,20.6,98.7,48.64,1.67
3781,0.53,79.9,689.4,8.628285357,16.8,87.7,47.56,0.07
3782,3.225317919,1900.261153,7979.491552,4.199155227,14.4,62.1,52.35,0.05
3783,0.666425,789.1775875,28072.8938,35.57234043,21.8,214.5,56.04,0.48
3784,0.839791356,1452.160759,134787.4819,92.81856782,25.2,425.6,62.65,0.55
3786,0.042222222,0.594238683,12.82565158,21.58333333,20,157.1,51.26,0.08
3787,0.503035714,1486.553836,5276.682393,3.54960733,15.4,46.5,48.77,1.55
3788,0.308641975,249.8785437,2925.3115,11.70693352,17.9,107,73.62,0.69
3789,0.708505263,3600.790763,18779.17937,5.215293142,17.2,53,45.65,1.93
3790,0.852972769,342.6093029,919.5339763,2.683914209,15.3,34.7,38.45,0.13
3792,0.31,12.3,91.5,7.43902439,17.8,40.4,42.47,0.03
3793,0.877136259,845.7349156,30808.62983,36.4282345,23.1,194.1,62.22,0.29
3794,0.2912,2.1632,133.68576,61.8,36.4,146.4,37.49,0.01
3795,1.307229572,1763.431085,10010.80911,5.676892736,15.9,66.7,52.42,0.27
3797,1.205793103,896.796214,423.5291272,0.472269085,13,9.2,20.19,0.16
3798,0.2962249,236.2068071,897.9057857,3.801354402,16.7,40.3,41.93,0.73
3799,1.051717089,294.4607195,1128.582158,3.832708688,15.7,46.4,47.12,0.07
3801,0.116296296,9.204397196,323.750583,35.17346939,22.5,195.4,61.16,0.2
3804,1.203610832,2336.90037,2338.308808,1.000602695,12.3,22.8,40.92,0.43
3805,0.706198675,608.7040789,624.5053515,1.025958874,12.5,22.5,39.83,0.33
3806,0.32,644.7,11015.4,17.08608655,21.7,111.1,53.43,1.68
3807,0.493438114,3395.15854,69042.44635,20.33555887,26.3,93,47.54,3.63
3808,0.826820988,177.0144138,1134.583853,6.409556314,16.7,66.9,44.89,0.07
3810,0.343489531,18.18123744,38.8611254,2.137430168,13.8,35.1,42.49,0.04
3811,0.919090909,294.7627894,17100.12024,58.01315789,26.3,246.4,63.49,0.09
3812,1.154287245,1052.091129,1776.003591,1.688070113,14.2,26.2,40.3,0.21
3814,0.94855615,1238.620438,1956.816057,1.579835111,13.7,27,40.75,0.37
3815,0.827898158,155.5821718,4525.638722,29.08841463,22.8,158,45.98,0.06
3816,0.490957684,361.6836747,5985.771438,16.54974182,20.7,110.2,46.93,0.4
3817,0.524174528,174.5268762,2366.443765,13.55919395,19.1,105.5,49.06,0.17
3819,0.756796247,112.0192553,226.2720815,2.019939169,12.7,41.7,49.57,0.05
3821,0.585956739,208.8950673,604.9579353,2.895989566,16.8,29.7,30.32,0.16
3823,0.457973568,574.603761,5890.555858,10.2515094,18.3,89.3,49.89,0.73
3824,0.012640449,0.031189244,0.187135463,6,21,32.3,24.23,0.05
3825,0.382006472,69.29466177,679.3467308,9.803738318,18,87.3,45.67,0.12
3826,0.576462585,116.9065297,1385.848665,11.85433071,19,93.5,44.39,0.09
3828,0.351097923,91.16825366,4383.566525,48.08215962,22.3,274,56.54,0.2
3830,0.462801205,74.13422122,561.9513845,7.580188679,17.9,67.6,64.82,0.09
3831,1.077845304,904.2423102,3688.755411,4.079388201,15.4,51.6,43.58,0.21
3832,0.712479339,1218.823462,11173.4445,9.167401886,19.1,72,42.67,0.64
3833,0.170738255,16.62549435,87.11303545,5.239726027,14.5,77.4,48.65,0.15
3834,0.35,906.8,1185.4,1.30723423,13,45.1,45.87,2.01
3835,0.746345339,1228.494203,49577.38864,40.35622515,24.4,197.3,54.31,0.59
3836,0.37,532.5,5532.6,10.38985915,18,94.4,55.5,1.01
3837,0.37,1269.6,1457.7,1.1481569,14.2,18.8,34.28,2.5
3838,1.718505647,1462.056188,346.4971343,0.236993036,10.4,8.9,31.62,0.13
3839,0.028965517,0.256837099,5.239476813,20.4,20.7,134.9,46.18,0.07
3840,1.215971223,1231.316812,838.6663559,0.68111338,11.5,18.7,39.61,0.22
3841,0.323473054,244.867636,4011.357983,16.38174015,19.9,118.3,45.59,0.62
3843,1.182383838,850.6752797,20319.10098,23.88584865,18.8,192.5,49.08,0.16
3846,0.41,60,669.7,11.16166667,16.3,186.6,49.12,0.1
3849,0.448738532,179.5851701,1767.862988,9.844147968,16.5,103.9,49.41,0.24
3850,1.1021093,380.3545092,3777.445284,9.931380311,19.3,75.6,41.4,0.08
3851,0.377801047,139.3883117,2619.385154,18.792,20.5,127.1,46.71,0.27
3852,0.51463964,316.5534514,1006.868809,3.180722892,14.2,49.9,45.06,0.33
3857,0.211077258,34.19348786,42.17087078,1.233301234,12.7,25.5,41.35,0.2
3860,0.682010243,368.4630493,451.87496,1.226377953,13,24.2,38.22,0.21
3862,0.4374,630.64332,40339.91484,63.96629213,26,9.7,72.83,0.85
3866,0.225217391,181.056647,3633.813659,20.0700373,20.6,136.9,57.08,0.97
3868,0.499124579,435.7538482,4195.477704,9.628090999,16.5,104.7,55.11,0.47
3869,0.329928571,246.2498673,714.3964643,2.901103956,15.5,36.8,43.59,0.61
3871,1.2161875,2338.416104,1239.715308,0.530151715,11.4,15,42.47,0.42
3872,2.625303571,2512.70197,1449.907854,0.577031368,12.2,13.2,31.42,0.1
3874,0.650304114,1308.436018,39722.23016,30.35855756,23.5,158.9,47.08,0.81
3876,0.480422164,294.5173778,12240.20233,41.56020408,23.2,220.4,54.19,0.34
3877,0.282195122,21.20434265,86.23099346,4.066666667,15.3,53.3,46.32,0.07
3878,0.713342541,259.621215,77.99233235,0.300408163,12.1,7.2,18.73,0.14
3879,0.373924612,235.2628881,490.3244522,2.084155543,13.7,35.4,43.76,0.44
3881,0.367570093,199.4183325,96.92917091,0.48605948,10.6,17.3,47.1,0.4
3882,1.316288,336.10351,5258.823528,15.64644037,20.2,108.3,43.58,0.05
3883,0.417018044,358.94658,7324.989442,20.40690691,24.1,101.8,40.85,0.56
3884,1.165563549,766.0961119,4305.302649,5.619794412,16,65.2,45.98,0.15
3885,0.263126492,829.1649541,939.2771737,1.132798931,15.8,14.5,21.17,3.25
3886,0.235135135,79.96275257,302.0307397,3.777142857,14.3,57.4,46.66,0.4
3887,0.464833006,108.4343989,437.7329677,4.036845984,16.2,45.1,41.43,0.13
3889,0.305206349,113.7441965,765.9930663,6.734348562,17.5,63.8,52.97,0.32
3890,0.504237288,63.36084419,668.7304698,10.55431755,20.3,72.1,38.52,0.07
3892,0.560225352,58.1299266,220.1317643,3.786892178,16.4,41.5,37.05,0.05
3893,0.577534247,64.55725277,1298.173466,20.10887097,20.3,138.2,46.34,0.05
3895,1.164643715,2498.988408,46597.5505,18.64656529,20.1,132.1,56.75,0.49
3897,0.435647841,39.49823953,1333.658058,33.765,26.9,135.9,41.99,0.06
3899,0.38328928,223.4234629,1000.628311,4.478617858,15.8,54,44.91,0.4
3900,0.147393939,32.50259688,353.0308173,10.8616188,17.8,99.2,50.06,0.4
3903,0.657636103,184.3039136,200.3582614,1.087108014,13,21,37.11,0.11
3904,0.321023622,76.90336661,557.9735073,7.255514706,16.5,78.3,45.18,0.2
3905,0.530951157,86.73102279,172.4961471,1.988863287,14.7,28.3,36.75,0.08
3906,0.562971014,73.95912917,262.8049483,3.553380783,15.9,41.8,39.96,0.06
3907,0.456997167,169.4874816,235.3908048,1.388838884,14.2,21.5,31.5,0.21
3909,0.573381818,75.08869289,2993.907951,39.87162162,20,280.5,53,0.06
3910,0.414246575,56.73313567,1596.372381,28.1382716,21.9,164.7,49.21,0.09
3911,0.649876543,1439.408693,27353.97923,19.00362237,21.8,115.5,46.02,0.89
3912,0.503191489,69.70235401,4233.356722,60.73477407,22.8,332.5,51.67,0.07
3914,0.326621438,106.7122107,334.0196396,3.130097645,14.1,48.9,48.12,0.27
3915,0.761768902,439.3695933,110.6181357,0.251765569,11.7,6.6,18.18,0.2
3916,0.972,498.96,18893.088,37.86493506,20.5,253.8,54.71,0.14
3917,0.422887701,143.0469298,2919.231995,20.4075124,20,147.7,56.34,0.21
3919,0.428852459,342.8982403,389.898595,1.137067938,11,36.7,79.22,0.48
3920,1.276624347,781.6796125,4440.710935,5.680986,17.4,54.6,40.78,0.13
3921,0.263995434,151.9415326,313.7782817,2.065125159,14.3,31.6,39.5,0.58
3922,0.6162,265.11768,7030.11204,26.51694915,20.1,6.2,59.55,0.19
3923,1.077505774,4013.597026,205514.5426,51.20457815,22,305.5,55.1,0.91
3924,0.195728155,8.3557734,15.4899425,1.85380117,14.6,26.7,34.67,0.06
3925,0.310659898,29.16733747,533.2690046,18.28308824,19.4,138,47.54,0.08
3926,0.760112888,233.997499,1308.833233,5.593364198,17.6,51.8,40.17,0.11
3928,0.276,27.84656,54.08496,1.94224924,14.8,27.5,36.19,0.1
3929,0.220526316,41.00638094,1787.240159,43.58444023,22.9,236.7,52.64,0.23
3930,0.458926488,43.81281273,1182.529917,26.99050445,20.8,175.3,49.57,0.06
3931,0.390805687,513.5039532,2182.841315,4.250875386,15.1,57.5,59.56,0.91
3932,0.382608696,471.2287335,1680.453686,3.566110398,15.2,47.7,45.01,0.84
3933,0.173809524,286.0602307,572.5866612,2.001629726,15.9,24.9,40.3,2.5
3934,0.641170213,903.403272,1236.819361,1.369066728,13.9,22.8,36.42,0.58
3935,0.505219207,167.6610545,684.9042673,4.085052843,14.6,58.4,67.92,0.17
3937,0.850318237,152.0810801,470.4122851,3.093167702,15.5,38.8,39.57,0.06
3938,0.498660907,715.4570297,135.6425603,0.189588689,9.9,8.5,33.05,0.76
3939,1.583665428,2684.090977,32634.52512,12.15850186,16.7,127.7,64.83,0.28
3940,0.830645914,640.9964965,25307.84371,39.48203125,23.4,204,49.13,0.25
3941,0.557535817,621.8330917,5279.882198,8.490835031,15.7,103.6,68.02,0.54
3942,0.11,50,1175.5,23.51,20.8,5.2,59.11,1.13
3944,0.504285714,210.795694,786.6707577,3.731910946,13.8,61.8,48.68,0.22
3945,0.283183183,31.53135117,349.1187584,11.07211538,18.3,95,49.39,0.1
3947,0.483,54.487,665.2175,12.20873786,19.5,90.2,43.76,0.06
3948,0.15,11.7,18.1,1.547008547,13.1,1,44.19,0.14
3949,0.33136,158.4640256,1054.196378,6.652591171,16.5,71.8,47.36,0.4
3950,1.326193503,2991.789559,39163.168,13.09021481,17.9,119,54.67,0.45
3951,0.897333333,1682.882862,5725.02256,3.401913876,16.8,1.1,34.53,0.61
3952,1.220217835,1310.259778,18887.75204,14.41527273,19.5,107.4,46.54,0.24
3953,0.546308725,662.9114725,24052.27123,36.28278018,23.1,196.4,49.68,0.59
3957,0.527891247,498.3108695,32986.33433,66.19629703,26.4,278.1,58.39,0.48
3958,0.160807175,3.846785578,96.43677733,25.06944444,20,176.2,52.28,0.04
3959,0.915732575,218.3249144,16424.91824,75.23153409,28,282.3,48.33,0.07
3960,0.467116564,315.1747224,584.5548271,1.854700855,14.8,26.2,34.51,0.39
3962,0.766300485,929.723607,14847.80396,15.97012687,19.6,118.3,68.19,0.42
3963,1.2416,237.2305806,2919.135141,12.30505415,17.6,115.1,47.1,0.04
3964,0.722222222,1081.080816,3579.942006,3.311447167,15.8,39.7,42.76,0.56
3965,1.026818182,692.1615341,29025.99155,41.93528551,20.9,273.7,53.2,0.17
3966,0.506776156,72.07824723,238.8891427,3.314302885,16.7,34.5,33.94,0.07
3967,0.252415966,59.16907572,882.8165935,14.92023634,19.4,112,45.72,0.24
3968,0.467038704,1782.128893,29113.73364,16.33649158,25.5,76.5,39.86,2.21
3969,0.332786885,212.3883484,2382.539514,11.21784473,18,100,51.27,0.51
3970,0.990704483,1369.155612,5254.073579,3.837455388,14.8,54.3,45.24,0.37
3971,0.249455782,65.15860058,2702.530529,41.47619048,23.7,211.1,55.82,0.29
3976,0.634098837,3050.685981,254052.0826,83.2770348,30.4,286.5,52.37,2.05
3977,1.307013678,797.1530977,6354.628159,7.971653347,16.7,83.6,46.29,0.13
3978,0.445774278,569.0466613,46490.5169,81.69895382,26.9,335.9,56.72,0.75
3979,0.32272838,29.46752972,149.153391,5.061618411,16.4,54.9,43.52,0.08
3981,0.606364964,584.5253224,4705.038035,8.049331406,17.1,80,52.44,0.42
3983,0.32926045,398.3945575,2663.410014,6.685357428,19.3,52.2,37.76,0.97
3984,0.11,7.9,57.9,7.329113924,16.8,74.8,45.06,0.16
3985,0.09,3.2,212.1,66.28125,26.6,273.7,54.96,0.11
3986,0.287727273,197.299591,2586.107674,13.10751665,22.2,76.6,39.95,0.64
3987,0.985624161,1171.651737,18226.06079,15.55586888,18.4,131.5,48.58,0.32
3988,0.291107492,39.75624357,456.0343378,11.47076023,17.5,107.3,49.81,0.13
3989,0.897578534,274.0153993,6833.604638,24.93876131,23.5,128.7,43.83,0.09
3991,0.435661972,9.150393969,370.3136711,40.46969697,24.4,195.6,47.59,0.01
3992,1.4168,1858.01728,29296.95104,15.76785714,18.9,4.1,49.28,0.26
3994,0.32407629,53.09442248,2166.987543,40.81384526,22,237.9,49.71,0.14
3995,0.944348497,2942.436022,10229.28991,3.476469781,14.7,50.3,54.04,0.88
3997,0.413413333,604.6164786,4760.902212,7.874251497,21.1,51,32.37,0.93
3998,1.111688213,894.1135449,4827.651437,5.399371775,16.6,57.3,49.95,0.19
3999,0.445276316,696.8973565,22247.09967,31.92306509,21.4,201.1,57.01,0.95
4000,0.569372129,599.821925,7152.102163,11.92370913,17.4,114.3,50.33,0.48
4001,0.685581395,364.9251367,4031.980362,11.0487877,18.2,95.2,46.3,0.21
4003,0.585910194,2909.677079,19782.06376,6.798714504,19.3,54.4,41.84,2.28
4005,0.837862595,3323.720612,324342.3812,97.58412907,25.6,442.4,71.19,1.25
4007,0.995826408,416.8022272,1746.42517,4.190057193,14.6,60.5,47.19,0.11
4008,0.30775076,136.9893109,93.04362487,0.67920354,11.8,17.6,41.51,0.38
4009,0.14,11.9,18.5,1.554621849,13.6,0.6,39.76,0.17
4010,0.14,3.6,53.1,14.75,19.7,2.5,45.26,0.05
4011,0.500475285,1002.202615,65840.79436,65.69609117,26.5,278.6,52.78,1.05
4013,0.2,63.1,458.1,7.259904913,15.5,2.2,53.47,0.4
4014,0.741229773,251.9350216,67.10091327,0.266342142,11.8,6.8,18.35,0.12
4016,0.454209115,23.71011795,1157.695324,48.82705882,26.3,203.8,45.52,0.03
4017,0.21,47.7,349,7.316561845,15.3,2.2,47.78,0.29
4018,0.12,41.9,1480.9,35.34367542,20.6,5.9,56.67,0.83
4019,0.296885813,5.827516433,63.73846099,10.9375,22.2,64.1,33.28,0.02
4020,0.449814324,255.4038571,1099.590547,4.305301256,16.6,45.9,39.75,0.34
4021,1.232547529,2053.350535,619.0186576,0.3014676,11,9.7,30.68,0.36
4023,0.772421384,943.5061271,70863.58945,75.10665529,26.3,318.9,51.85,0.42
4024,0.359281437,34.13532217,193.911578,5.680672269,18.5,45.7,37.22,0.07
4025,0.12,14.3,320.5,22.41258741,20.2,3.9,54.64,0.26
4026,0.111547389,1.188258402,43.05642357,36.23489933,31.7,112.4,33.63,0.03
4027,0.11,50,784.6,15.692,19.5,2.9,50.8,1.08
4028,0.287260677,221.1082691,7234.114184,32.71751985,22.2,190.4,50.43,0.7
4030,0.2616,781.29456,44505.27552,56.96350365,29.9,6.5,51.48,3.51
4031,0.339425134,132.7419209,2925.982586,22.04264159,16.8,229.5,50.71,0.3
4032,0.337559242,12.76662993,269.2851997,21.09289617,22.3,120.4,44.26,0.03
4033,0.482378378,72.90772243,2205.486095,30.25037707,22.8,165.9,48.73,0.08
4034,0.5778,276.14988,5626.0386,20.37313433,20.2,4.4,57.15,0.23
4035,0.138396226,3.960757832,25.71536801,6.492537313,17.8,58.7,40.71,0.06
4036,0.575,1851.5,489.325,0.264285714,7.6,1,42.25,1.53
4037,0.649,138.99633,745.52577,5.363636364,15.1,2.2,50.62,0.09
4039,1.611492537,178.6312096,2502.660548,14.01020882,23.6,72.2,34.45,0.02
4040,0.149104972,17.69009359,413.7165122,23.38690353,20.4,159.1,47.54,0.21
4041,0.436694561,198.1681956,1038.099526,5.238476954,17.2,50.6,39.44,0.27
4043,0.281372931,33.68799995,68.96224139,2.047086247,15.2,26.8,37.06,0.11
4045,0.729383886,718.8868423,4132.960942,5.749111959,16.8,59.5,44.82,0.36
4046,0.364989733,50.28275548,628.5892655,12.50109027,18.8,100.8,45.54,0.1
4049,0.326394928,29.35581072,228.5086267,7.784102061,16.3,85.3,46.88,0.07
4050,0.962488658,621.9119349,10019.94917,16.11152416,19.6,120.3,47.73,0.18
4051,0.44,64.78895428,251.5529199,3.882651336,15.6,47.7,41.68,0.09
4053,1.58257586,1498.432883,5777.210377,3.855501599,14.9,52.8,44.44,0.16
4054,1.372774566,608.6076158,6198.378754,10.18452381,19.3,77.2,54.04,0.09
4055,0.118959108,3.17505286,35.07759705,11.04787813,18.5,91.5,45.94,0.06
4056,0.469107262,216.3038028,3168.300786,14.64745763,20.3,100.7,46,0.26
4060,0.336203576,33.18954986,95.56953658,2.879506862,15.5,35.4,38.82,0.08
4061,0.528,138.77248,1281.16736,9.232142857,18.9,73.7,43.95,0.14
4062,0.10137457,4.130206304,27.96672217,6.771265189,17.9,60.2,40.46,0.11
4063,1.277508803,1970.434042,1219.835145,0.61906926,11.6,16.7,38.08,0.32
4065,0.78449827,591.3622341,30527.17865,51.62179268,26.2,217.4,55.6,0.26
4066,1.686861811,3387.191891,565.8489658,0.16705548,11,5.3,16.88,0.32
4067,0.393724559,69.0935648,3228.744491,46.73003195,25,212.3,52.38,0.12
4070,0.17,25.4,14.5,0.570866142,11.7,15.2,37.17,0.23
4071,0.779972875,4302.361932,278781.6482,64.79734914,25.5,300.6,55.72,1.89
4072,0.78796875,1014.909906,5967.20116,5.879537804,17.9,53.1,42.57,0.44
4073,1.176216216,1003.962085,3715.955383,3.701290554,16,42.8,38.73,0.19
4076,0.361779359,80.67326486,277.4084668,3.438666667,13.3,62.8,50.3,0.16
4078,0.218354115,123.6292187,365.3957606,2.955577689,15.4,38.2,41.41,0.7
4079,0.031372549,0.787389466,1.614148404,2.05,15.7,26.3,33.61,0.17
4080,0.165745856,314.3147531,12570.55121,39.99351314,27.3,169.5,49.59,3.07
4081,0.272727273,84.44214876,431.446281,5.109371177,15.9,59.9,48.85,0.3
4082,0.162083333,67.86676794,2401.425447,35.3844086,20.3,246.9,52.46,0.63
4083,1.358090615,2172.35753,643.5673877,0.296252978,11.1,9.2,26.97,0.31
4085,1.080846366,1635.837058,5773.065948,3.52912041,16.3,39.3,36.96,0.37
4086,0.695892019,717.4548701,704.7540239,0.982297359,12.4,22.1,42.33,0.4
4088,0.465953177,530.7191105,259.6637062,0.489267677,11.3,14.6,40.53,0.67
4089,0.43301908,16.46945877,410.8174147,24.94419643,25.5,111.7,38.31,0.02
4091,0.558711162,1339.313801,45416.82281,33.91051654,23.4,180.8,48.26,1.16
4093,0.405472313,117.0442222,1012.61716,8.651577503,16.7,91.4,48.76,0.19
4094,1.117457435,268.7755118,5093.196402,18.94962963,21.3,117.2,46.41,0.06
4095,0.400277778,247.4271164,2479.648839,10.02173438,17.5,94.5,48.93,0.41
4099,1.003929024,387.0661713,1098.850577,2.838921762,15.9,33,33.79,0.1
4100,1.326101695,2094.379086,36777.57153,17.5601312,16.6,187.6,54.88,0.32
4102,0.376585366,94.06198934,889.4284646,9.455769231,17.4,89.5,45.87,0.18
4103,1.489051095,638.7127711,1037.668496,1.624624625,14.2,25.1,34.88,0.08
4104,0.491788321,269.4525362,2322.912079,8.620858097,16.7,91.1,57.65,0.3
4106,0.98,596.3,7595.7,12.73805132,18.1,112,47.31,0.16
4109,0.353110048,305.5417687,433.3994185,1.418462099,14,23.1,35.17,0.66
4110,0.777920792,919.3167631,1061.54476,1.154710545,13.6,20.1,33.78,0.4
4116,1.056491863,764.6282954,3023.659134,3.954417005,16.8,40.7,36.07,0.18
4117,0.682590604,356.1266593,5390.146783,15.13547678,18.2,130.4,55.81,0.2
4118,1.088297872,411.8784509,4450.736625,10.80594679,15.4,137.7,64.13,0.09
4121,0.723057065,1314.435868,12546.4954,9.545155993,17.4,92.6,50.55,0.66
4122,0.276158192,731.9476268,6693.913754,9.145345253,19,76.6,49.84,2.47
4123,0.377155172,509.1827066,7078.858873,13.90239453,17.5,133.8,51.6,0.95
4124,0.741689751,271.0910966,6305.997475,23.26154401,22.3,132.1,61.56,0.13
4125,0.962485066,2906.002598,14133.38998,4.863515948,14.8,69.7,55.9,0.83
4128,0.952679831,3812.216907,3257.802223,0.854568956,10.2,35.2,51.49,1.13
4129,0.725209974,1684.671921,283.3446447,0.168189807,9.8,7.7,33.01,0.85
4130,0.609194188,44.55704626,66.84803638,1.500279799,13.4,27.1,42.19,0.03
4132,0.427806604,65.62911957,266.6207297,4.062537048,15.3,52.3,42.74,0.09
4136,0.412834741,187.7093549,610.7903737,3.253915469,14.6,47.4,44.68,0.3
4139,0.588196721,174.9497447,55.75501209,0.318691589,12.2,7.4,18.91,0.13
4140,0.498043231,31.22856191,94.46951728,3.025099829,15.4,38.5,39.66,0.03
4143,1.976687117,2253.68741,1479.947126,0.656678082,12,15.7,35.25,0.15
4144,0.241352941,36.82826471,441.9391765,12,20,85.1,55.68,0.16
4145,0.855339506,80.69573141,2081.522343,25.79470199,24.6,120.3,43.97,0.03
4146,0.222801303,159.4928328,1394.068478,8.740634006,19.1,69.5,44.01,0.87
4148,0.753402854,199.4491844,989.3349575,4.960335939,15.1,65.2,45.17,0.09
4149,1.919242424,830.3919479,4059.184011,4.888274773,16.3,54.2,41.33,0.06
4152,0.61648583,274.1654269,1129.486418,4.119725929,17.7,37.9,32.52,0.19
4153,0.768138598,882.8162236,10362.3179,11.73779732,18.7,96.1,49.3,0.4
4154,0.947783826,341.1029536,1126.426065,3.302305223,15.8,39,39.09,0.1
4155,0.569556075,697.3125732,22827.90094,32.73697022,23.1,177,62.92,0.58
4156,0.004310494,0.003070312,0.022011886,7.169267707,18.6,59.4,39.43,0.04
4158,0.732224168,2461.34605,6464.374542,2.626357453,16.2,30.1,35.81,1.23
4159,1.14586165,238.1602983,152.2192483,0.639146194,13.2,11.8,21.65,0.05
4160,0.970695341,1521.579132,8728.099963,5.736211662,15.6,70.4,53.09,0.43
4161,0.913271028,832.9560485,14528.68731,17.44232164,18.4,146,57.28,0.27
4162,0.814927048,130.7407155,403.3339254,3.084990958,15.3,39.6,41.28,0.05
4163,0.170791717,20.66701046,305.4761144,14.78085642,18.8,117.8,61.23,0.19
4164,0.181317495,5.158243496,72.97671597,14.14759036,19.1,108.8,54.61,0.04
4166,1.697100494,5508.865067,950.305195,0.172504714,9,10.7,43.88,0.51
4170,0.354187082,46.08045446,82.18188699,1.7834435,15.4,22.4,28.23,0.1
4171,0.288476821,42.8936801,500.4209168,11.66654192,18.4,97.5,49.7,0.14
4172,0.856699029,360.2376284,955.3263072,2.651933702,15.3,33.8,37.55,0.13
4174,0.674724602,158.7666613,136.0556129,0.856953291,12.6,18.1,34.8,0.09
4175,0.020837642,0.472746444,18.54933723,39.2373913,22.2,224.3,54.81,0.29
4176,0.305601415,60.61994857,254.0114295,4.19022839,15.9,49.5,47.74,0.17
4178,0.498925184,116.0689948,386.1601948,3.326988361,15.5,41,39.65,0.12
4179,0.631099874,4945.624432,39440.23904,7.974774385,20.9,56,38.82,3.33
4180,1.007018256,384.452159,676.3758024,1.75932372,13.4,32.6,52.18,0.1
4181,1.143100962,952.7123671,10965.49137,11.50976071,18.4,96.9,46.95,0.19
4182,1.755936473,1345.392052,360.5805788,0.268011527,10.6,9.4,32.09,0.12
4184,0.145,19.90975436,182.8684741,9.184868421,18.1,80.2,52.5,0.25
